"","name","n","p","m","N","sigma","ratio","averaged","centralized"
"329",ols,1000,50,10,10000,10,0.978067209928058,0.481514016282365,0.492311787364574
"330",ols,1000,50,10,10000,10,1.01648943727543,0.359260012357616,0.353432115655395
"331",ols,1000,50,10,10000,10,1.13161501559879,0.400230719228995,0.353680990188359
"332",ols,1000,50,10,10000,10,1.11670949106316,0.677630434105407,0.606809953285405
"333",ols,1000,50,10,10000,10,1.11192148398987,0.412832013184123,0.371278025587538
"334",ols,1000,50,10,10000,10,1.01148649297664,0.599521284008637,0.592713089271554
"335",ols,1000,50,10,10000,10,1.10740709724973,0.708032944155792,0.639361031651513
"336",ols,1000,50,10,10000,10,1.02253988569712,0.424316571129991,0.414963344770372
"337",ols,1000,50,10,10000,10,1.10480609923129,0.623031793222656,0.563928632957544
"338",ols,1000,50,10,10000,10,1.1386083175347,0.726703532593791,0.638238384001303
"339",ols,1000,50,10,10000,10,1.12940997969575,0.451489992217693,0.399757395750408
"340",ols,1000,50,10,10000,10,1.18631456406106,0.408271024212048,0.344150730826764
"341",ols,1000,50,20,20000,10,0.970672593585201,0.302372520589498,0.311508249627899
"342",ols,1000,50,20,20000,10,1.13700619247977,0.229423105453377,0.201778237419281
"343",ols,1000,50,20,20000,10,1.09988734839028,0.339403514967165,0.308580251844783
"344",ols,1000,50,20,20000,10,1.11886725250821,0.320740040061723,0.286664963464349
"345",ols,1000,50,20,20000,10,1.04963374375829,0.296312486796227,0.282300839276811
"346",ols,1000,50,20,20000,10,1.01983603753798,0.236095904807896,0.231503786998804
"347",ols,1000,50,20,20000,10,1.11606163677235,0.239419495543634,0.214521750103367
"348",ols,1000,50,20,20000,10,1.0015713431848,0.211903218262531,0.211570767978166
"349",ols,1000,50,20,20000,10,1.00331459790596,0.301146181180483,0.300151300309007
"350",ols,1000,50,20,20000,10,1.09645001323779,0.316751529472751,0.288888253589776
"351",ols,1000,50,20,20000,10,0.948850412100277,0.257198083547207,0.271062835898338
"352",ols,1000,50,20,20000,10,1.044616110734,0.279096090346507,0.267175747605883
"353",ols,1000,50,20,20000,10,0.994420507431684,0.257328798815437,0.258772618718461
"354",ols,1000,50,20,20000,10,0.963388136851323,0.179642897518621,0.186469908281988
"355",ols,1000,50,20,20000,10,1.10037839258532,0.196854031445457,0.178896671155957
"356",ols,1000,50,20,20000,10,1.07925978564412,0.314950569050239,0.291820906550569
"357",ols,1000,50,20,20000,10,1.13376190980045,0.195286768815019,0.172246718757195
"358",ols,1000,50,20,20000,10,1.03671863057539,0.247351564681689,0.23859083591891
"359",ols,1000,50,20,20000,10,1.01228879520366,0.260757699557667,0.257592201744371
"360",ols,1000,50,20,20000,10,1.0213183054589,0.266601948136741,0.26103707993068
"361",ols,1000,50,40,40000,10,0.982209041238956,0.134415991403224,0.136850696501095
"362",ols,1000,50,40,40000,10,1.03286941636363,0.100094070423294,0.0969087368040088
"363",ols,1000,50,40,40000,10,1.04372233017112,0.136485395392135,0.13076791733464
"364",ols,1000,50,40,40000,10,1.03709287837693,0.100025974412032,0.0964484247240945
"365",ols,1000,50,40,40000,10,1.00995637896693,0.126738447334175,0.125489030985491
"366",ols,1000,50,40,40000,10,1.05576256343844,0.131078221761317,0.124155019604424
"367",ols,1000,50,40,40000,10,1.01377803191557,0.134894750562411,0.133061425988412
"368",ols,1000,50,40,40000,10,1.03540936499746,0.107023147715105,0.103363125091463
"369",ols,1000,50,40,40000,10,0.99484481186819,0.113583980254251,0.114172561287177
"370",ols,1000,50,40,40000,10,0.915227412238,0.139132090929609,0.152019147448163
"371",ols,1000,50,40,40000,10,1.03719988400513,0.111950769307578,0.107935578314261
"372",ols,1000,50,40,40000,10,1.00549557370301,0.14028332048816,0.139516596747938
"373",ols,1000,50,40,40000,10,1.05276102433515,0.0975928994938598,0.0927018546830154
"374",ols,1000,50,40,40000,10,1.16944783505415,0.117736362904766,0.100676883034559
"375",ols,1000,50,40,40000,10,1.04671648869738,0.150446267092825,0.143731630023382
"376",ols,1000,50,40,40000,10,1.10381367498667,0.119488267337972,0.108250395918872
"377",ols,1000,50,40,40000,10,1.10086567162667,0.149636522467945,0.135926231805228
"378",ols,1000,50,40,40000,10,0.98893403962161,0.140531154997999,0.142103668563952
"379",ols,1000,50,40,40000,10,1.15153157591008,0.145164466714247,0.126062080928628
"380",ols,1000,50,40,40000,10,1.14806510144824,0.16254820753612,0.141584486220399
"381",ols,1000,50,100,1e+05,10,1.0602904990502,0.0601633019611402,0.0567422814926985
"382",ols,1000,50,100,1e+05,10,0.883314989961376,0.041079620257458,0.0465061962316005
"383",ols,1000,50,100,1e+05,10,1.06839189542762,0.058551710893809,0.0548035895296399
"384",ols,1000,50,100,1e+05,10,1.02819095289408,0.0496010182167204,0.0482410568553505
"385",ols,1000,50,100,1e+05,10,1.0776024562234,0.0474504050953104,0.0440333119336111
"386",ols,1000,50,100,1e+05,10,1.00273917658381,0.0510057685564445,0.0508664364049421
"387",ols,1000,50,100,1e+05,10,1.0656084732199,0.0600315471794883,0.0563354634353587
"388",ols,1000,50,100,1e+05,10,1.01623491665649,0.0602861345342504,0.0593230300850101
"389",ols,1000,50,100,1e+05,10,1.13053242402471,0.0476766473463369,0.042171853131472
"390",ols,1000,50,100,1e+05,10,0.974201008668809,0.0624836251386417,0.0641383293413153
"391",ols,1000,50,100,1e+05,10,1.03080982438463,0.0493515350289136,0.0478764694141089
"392",ols,1000,50,100,1e+05,10,1.07021371637827,0.0490314441878663,0.0458146288330095
"393",ols,1000,50,100,1e+05,10,0.980613507646422,0.0585255996813738,0.0596826366606365
"394",ols,1000,50,100,1e+05,10,1.03063236986119,0.0661484484162687,0.0641823897159155
"395",ols,1000,50,100,1e+05,10,1.09474640889759,0.052760108912825,0.0481939090953078
"396",ols,1000,50,100,1e+05,10,1.07264221599058,0.0525208677231138,0.0489640132936693
"397",ols,1000,50,100,1e+05,10,1.24305960411162,0.0645828766251643,0.0519547706413641
"398",ols,1000,50,100,1e+05,10,1.11153404741967,0.064680113032067,0.0581899521496588
"399",ols,1000,50,100,1e+05,10,1.02843576160944,0.0489569456470473,0.0476033092921942
"400",ols,1000,50,100,1e+05,10,1.0786948902202,0.0391898138593622,0.0363307680556105
"401",ridge,232,50,10,2320,10,1.19945742284553,3.89640906354127,3.2484763438269
"402",ridge,232,50,10,2320,10,1.37118832560537,3.21409466207442,2.3440213149827
"403",ridge,232,50,10,2320,10,1.46161966211421,4.06551903889447,2.78151638505859
"404",ridge,232,50,10,2320,10,1.41805536217268,2.72708045524842,1.92311282619468
"405",ridge,232,50,10,2320,10,1.2579169056983,3.22299826239654,2.56217103673265
"406",ridge,232,50,10,2320,10,1.28768678533879,2.65507860214516,2.06189784066675
"407",ridge,232,50,10,2320,10,1.2580752064738,3.73960842510401,2.97248400243543
"408",ridge,232,50,10,2320,10,1.05425634287865,2.38938892140415,2.26642119589236
"409",ridge,232,50,10,2320,10,1.23788549041639,2.68809635509425,2.1715226294397
"410",ridge,232,50,10,2320,10,1.19583498190302,2.57021855385026,2.14930871963628
"411",ridge,232,50,10,2320,10,1.18380220755489,3.48850177656629,2.94686203007823
"412",ridge,232,50,10,2320,10,1.22861594037812,2.56061906140282,2.08414930756536
"413",ridge,232,50,10,2320,10,1.10456255469631,3.25360977506225,2.94560933758686
"414",ridge,232,50,10,2320,10,1.17778370020543,2.8431098250071,2.41394903369031
"415",ridge,232,50,10,2320,10,1.06663851159676,2.76375120016573,2.59108514282724
"416",ridge,232,50,10,2320,10,1.08344157058079,3.08635157365062,2.84865530126941
"417",ridge,232,50,10,2320,10,1.13523877196197,4.10714108646757,3.61786541114114
"418",ridge,232,50,10,2320,10,1.30922003610476,4.32722905542526,3.30519617489188
"419",ridge,232,50,10,2320,10,1.09928663412582,3.25444529313943,2.96050656135508
"420",ridge,232,50,10,2320,10,1.53535267146729,3.62869266698707,2.36342615896792
"421",ridge,232,50,10,2320,10,1.29749100112039,3.9319911520994,3.03045735862839
"422",ridge,232,50,10,2320,10,1.3944491316268,3.68253956220155,2.64085614790795
"423",ridge,232,50,10,2320,10,1.36981067844538,3.61097818964905,2.63611479051047
"424",ridge,232,50,10,2320,10,1.04738936660726,3.30155931203204,3.15217952109498
"425",ridge,232,50,10,2320,10,1.22143960447813,4.41971906811278,3.61845076245185
"426",ridge,232,50,10,2320,10,1.02660431519047,3.93041737952454,3.82856113243134
"427",ridge,232,50,10,2320,10,1.21382709825482,3.74561426039792,3.08578896103339
"428",ridge,232,50,10,2320,10,1.18247968467268,3.57604007066724,3.02418732179498
"429",ridge,232,50,10,2320,10,1.27903129945713,3.08656036279503,2.41320158787756
"430",ridge,232,50,10,2320,10,1.30789798888779,3.21226782967147,2.45605380309754
"431",ridge,232,50,10,2320,10,1.18533045672355,3.08462784932317,2.60233577212686
"432",ridge,232,50,10,2320,10,1.37069611968936,4.69725641840006,3.42691304872489
"433",ridge,232,50,10,2320,10,1.3168956783762,2.6828288526211,2.03723719097413
"434",ridge,232,50,10,2320,10,1.44191493459176,3.3752662344048,2.34082202315243
"435",ridge,232,50,10,2320,10,1.3257303529286,3.28674433020963,2.47919520206282
"436",ridge,232,50,10,2320,10,1.2890012019107,3.84321415383583,2.98154427485326
"437",ridge,232,50,10,2320,10,1.08656869756402,2.94006542862758,2.70582562816223
"438",ridge,232,50,10,2320,10,1.10118858601079,2.78154775985259,2.52595040957439
"439",ridge,232,50,10,2320,10,1.49232519185693,3.47363931336723,2.32766915168463
"440",ridge,232,50,10,2320,10,0.924099684347588,3.0993673828783,3.35393187052807
"441",ridge,232,50,10,2320,10,1.29372136124566,3.82717219479144,2.95826621515042
"442",ridge,232,50,10,2320,10,1.40923831595948,3.38766201225596,2.40389575978104
"443",ridge,232,50,10,2320,10,1.00402332829721,3.04245228732305,3.03026055428707
"444",ridge,232,50,10,2320,10,1.28579193618203,3.79531081454686,2.9517301421383
"445",ridge,232,50,10,2320,10,1.29364239151019,4.27407910856769,3.30391083085811
"446",ridge,232,50,10,2320,10,1.33388845920811,3.39335853236303,2.54395973586694
"447",ridge,232,50,10,2320,10,1.1296350910232,2.91049544539324,2.57649170827101
"448",ridge,232,50,10,2320,10,1.24355948180639,3.35291869030582,2.69622703164579
"449",ridge,232,50,10,2320,10,1.32145120245063,3.56333983531313,2.69653531564761
"450",ridge,232,50,10,2320,10,1.60363237119253,4.0236816855463,2.50910480346198
"451",ridge,232,50,10,2320,10,1.23325575255656,3.44169279722855,2.79073727415734
"452",ridge,232,50,10,2320,10,1.13491394237335,3.24934539607957,2.86307646312326
"453",ridge,232,50,10,2320,10,1.14444985485769,4.11816256895937,3.5983774662381
"454",ridge,232,50,10,2320,10,1.16708723195259,1.94077380579994,1.6629209476938
"455",ridge,232,50,10,2320,10,1.1363387031103,2.7228287495727,2.39614187400286
"456",ridge,232,50,10,2320,10,1.18316284402511,3.10245896154462,2.6221740965006
"457",ridge,232,50,10,2320,10,1.23780544039247,4.10289789100864,3.31465491839149
"458",ridge,232,50,10,2320,10,1.12097039350694,3.66039597469516,3.2653814908025
"459",ridge,232,50,10,2320,10,1.09917166195834,3.60665644113097,3.28124947717918
"460",ridge,232,50,10,2320,10,1.15502631004379,3.28174993367074,2.84127721172542
"461",ridge,232,50,10,2320,10,1.03239556423726,2.91996213103275,2.82833657193214
"462",ridge,232,50,10,2320,10,1.29287163774032,3.99037226669485,3.08644118272191
"463",ridge,232,50,10,2320,10,1.37015125168555,2.73862406293992,1.99877499624285
"464",ridge,232,50,10,2320,10,1.24135528238708,3.67412120517528,2.95976603741525
"465",ridge,232,50,10,2320,10,1.12507268839156,2.22304252257865,1.97591013053279
"466",ridge,232,50,10,2320,10,1.30830511810803,2.22546367460774,1.70102802764086
"467",ridge,232,50,10,2320,10,1.27007403157849,4.00185842645356,3.15088595385257
"468",ridge,232,50,10,2320,10,1.25129508077982,3.17321968149459,2.53594833883388
"469",ridge,232,50,10,2320,10,1.33121620483832,2.65891669106268,1.99735901756515
"470",ridge,232,50,10,2320,10,1.16082622899112,3.17963302166813,2.73911197236779
"471",ridge,232,50,10,2320,10,1.13150743253998,2.5280296577513,2.2342139212258
"472",ridge,232,50,10,2320,10,1.27967195779208,3.11853236263177,2.4369779642686
"473",ridge,232,50,10,2320,10,1.19827024201675,3.95408729307373,3.29982933267107
"474",ridge,232,50,10,2320,10,1.31445472552672,4.90977271603778,3.73521629972486
"475",ridge,232,50,10,2320,10,1.09601909551358,2.81389461059751,2.56737735876668
"476",ridge,232,50,10,2320,10,1.0510943352795,3.47595971093024,3.30699119409289
"477",ridge,232,50,10,2320,10,1.40703989258828,2.9260227183587,2.07955917509646
"478",ridge,232,50,10,2320,10,1.13070873182078,2.44135115434835,2.15913354663587
"479",ridge,232,50,10,2320,10,1.24978596853294,2.32409284251999,1.85959268309607
"480",ridge,232,50,10,2320,10,1.42994608558532,3.28285291079154,2.29578789290351
"481",ridge,232,50,10,2320,10,1.19574131100629,3.01338925841623,2.5201013218154
"482",ridge,232,50,10,2320,10,1.37204452609782,2.82483226864715,2.0588488310078
"483",ridge,232,50,10,2320,10,1.12110378074673,2.94596226188525,2.62773376780788
"484",ridge,232,50,10,2320,10,1.3557925206383,2.93383011743453,2.16392263032495
"485",ridge,232,50,10,2320,10,1.20276937087851,4.30010051351339,3.57516629341216
"486",ridge,232,50,10,2320,10,1.05666467611979,1.92420182203232,1.82101461846745
"487",ridge,232,50,10,2320,10,0.951163856980867,2.12247918096619,2.2314548280916
"488",ridge,232,50,10,2320,10,1.22232572803271,2.47095347820657,2.02151801401045
"489",ridge,232,50,10,2320,10,1.07768518635266,2.89650329813862,2.68770818678654
"490",ridge,232,50,10,2320,10,1.15352409629491,2.65119718219084,2.29834573088366
"491",ridge,232,50,10,2320,10,0.80553840538095,1.74581808182475,2.16726858727378
"492",ridge,232,50,10,2320,10,1.48791099167106,3.78268951034182,2.54228212004369
"493",ridge,232,50,10,2320,10,1.22066779390676,2.82067425977714,2.31076323456487
"494",ridge,232,50,10,2320,10,1.31768282145516,3.47537625230183,2.63749074945354
"495",ridge,232,50,10,2320,10,0.988433664699752,3.25608030777606,3.29418192040751
"496",ridge,232,50,10,2320,10,1.14890330065002,4.06798513007102,3.54075502069621
"497",ridge,232,50,10,2320,10,1.67847567508369,3.65877828108503,2.17982204651407
"498",ridge,232,50,10,2320,10,1.04349861355447,2.60985471072871,2.50106198209383
"499",ridge,232,50,10,2320,10,1.08456396024983,2.9029417316618,2.67659800441194
"500",ridge,232,50,10,2320,10,1.2481814468913,3.92555382111133,3.14501856351755
"501",ridge,232,50,20,4640,10,1.07246027808091,2.01640482103392,1.88016737052688
"502",ridge,232,50,20,4640,10,1.03042653440978,1.75517786481209,1.7033508029929
"503",ridge,232,50,20,4640,10,1.06854675872522,1.3805890351002,1.29202491498571
"504",ridge,232,50,20,4640,10,0.985566889457412,1.8048980193015,1.83132980481432
"505",ridge,232,50,20,4640,10,1.12543279474592,1.95603684233541,1.73803078377239
"506",ridge,232,50,20,4640,10,1.30431402166064,1.69671595401962,1.30084927850378
"507",ridge,232,50,20,4640,10,1.2586136101356,1.81374547137176,1.44106615149057
"508",ridge,232,50,20,4640,10,1.24563582940059,2.46662118925315,1.98021053267238
"509",ridge,232,50,20,4640,10,1.30656612635796,2.41027328890278,1.84473884656829
"510",ridge,232,50,20,4640,10,1.30101834912031,2.34322761459139,1.80107191891319
"511",ridge,232,50,20,4640,10,1.26614593884771,2.53201528597945,1.99978154831328
"512",ridge,232,50,20,4640,10,1.19173224519186,1.95914227747392,1.64394500977735
"513",ridge,232,50,20,4640,10,1.17205077443006,2.27525698990358,1.94126145346389
"514",ridge,232,50,20,4640,10,1.17569928732154,2.11179810371737,1.79620599118371
"515",ridge,232,50,20,4640,10,1.25496369968026,1.7852809745636,1.42257578846181
"516",ridge,232,50,20,4640,10,1.28355262664533,2.17409653266608,1.6938117592796
"517",ridge,232,50,20,4640,10,1.13797221769002,1.79839774329147,1.58035294301126
"518",ridge,232,50,20,4640,10,1.32670211434389,2.73385650405708,2.06064079833708
"519",ridge,232,50,20,4640,10,1.30139853445383,1.82767208892569,1.40439076926787
"520",ridge,232,50,20,4640,10,1.42114055240132,2.32745310811445,1.63773604530651
"521",ridge,232,50,20,4640,10,1.20899095027695,1.56323116452292,1.29300485182691
"522",ridge,232,50,20,4640,10,1.18916833612317,1.65054220979831,1.38798028812243
"523",ridge,232,50,20,4640,10,1.44635951385383,1.48770819671804,1.0285881086052
"524",ridge,232,50,20,4640,10,1.1902182390106,2.6236451360254,2.20433954885985
"525",ridge,232,50,20,4640,10,1.17960046095781,1.59075816609726,1.34855675183918
"526",ridge,232,50,20,4640,10,1.31691073243825,2.17162709039735,1.64903135566114
"527",ridge,232,50,20,4640,10,1.12208154750752,1.85462610568388,1.65284431403722
"528",ridge,232,50,20,4640,10,1.05845767596788,1.70413723626942,1.61001925250446
"529",ridge,232,50,20,4640,10,1.24409962069281,1.96134940979318,1.57652118622217
"530",ridge,232,50,20,4640,10,1.44800841649672,2.39299568493299,1.65261172357172
"531",ridge,232,50,20,4640,10,1.31523270011812,2.2070327300049,1.67805494024493
"532",ridge,232,50,20,4640,10,1.34751811973407,1.97215033095264,1.46354271758649
"533",ridge,232,50,20,4640,10,1.18021280347421,1.88755606153967,1.59933535374573
"534",ridge,232,50,20,4640,10,1.25360953267424,1.92346972083665,1.5343451614742
"535",ridge,232,50,20,4640,10,1.06612860770195,2.34606118506261,2.20054238120443
"536",ridge,232,50,20,4640,10,1.30173376697829,1.39827878703482,1.07416648665468
"537",ridge,232,50,20,4640,10,1.08403947208714,1.5475387930493,1.42756683026474
"538",ridge,232,50,20,4640,10,1.35671535624803,1.78782344748315,1.31775868773782
"539",ridge,232,50,20,4640,10,1.23880315041139,1.55109368297303,1.25209052177332
"540",ridge,232,50,20,4640,10,1.29499236709366,1.53645603660704,1.18645953107453
"541",ridge,232,50,20,4640,10,1.14127423038222,1.48989943285028,1.30547014309726
"542",ridge,232,50,20,4640,10,1.07757329121322,1.1244705028824,1.04352113406262
"543",ridge,232,50,20,4640,10,1.24921640303166,2.58993669158618,2.07324902659042
"544",ridge,232,50,20,4640,10,1.00741268816961,1.29139567326771,1.28189339724724
"545",ridge,232,50,20,4640,10,1.27371405917122,1.43153141469974,1.12390328456547
"546",ridge,232,50,20,4640,10,1.17708879567201,2.36230157260151,2.0069017573588
"547",ridge,232,50,20,4640,10,1.28066167717714,1.73461190982531,1.35446538358888
"548",ridge,232,50,20,4640,10,0.932709406420003,1.64026731372786,1.75860487997399
"549",ridge,232,50,20,4640,10,1.49686595185146,2.14912054512143,1.43574682987692
"550",ridge,232,50,20,4640,10,1.09491573915501,1.68095908632856,1.53524059086577
"551",ridge,232,50,20,4640,10,1.25355553042191,1.94698875492687,1.5531731205171
"552",ridge,232,50,20,4640,10,1.22722972487331,1.74071568066313,1.41841062466347
"553",ridge,232,50,20,4640,10,1.49479480182777,1.72601333580087,1.15468245788008
